,Date,P_tags,LI_tags,URL_Text,URLs,Text
10,14-March 2024,"['Case #23-125', 'Board Letter to Chief (pdf)', 'Chief Preliminary Response (pdf)', 'Chief Final Decision (pdf)']","['Conduct', 'Violation of SOP']",Board Letter to Chief (pdf),https://acrbgov.org/wp-content/uploads/2024/04/To-APD-Chief-RE-ACRB-Case-No.-23-125.pdf," 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
ACRB MEMBERS 
Germaine Austin 
Chairperson 
 
Kelvin Williams 
Vice Chairperson 
 
Leah Pulliam  
Secretary 
 
Andrea Bilbija 
Conchita Floyd 
Tamara Orange 
Adrianne Proeller 
Sharese Reyes 
Kaylin Strahan 
Michael Turner 
Gloria Hawkins-Wynn 
 
Samuel Lee Reid, II 
Executive Director 
 
MAYOR OF ATLANTA 
Andre Dickens 
 
ATLANTA CITY COUNCIL 
Doug Shipman 
President 
Jason Winston 
District 1 
Amir R. Farokhi 
District 2 
Byron Amos 
District 3 
Jason Dozier 
District 4 
Liliana Bakhtiari 
District 5 
Alex Wan 
District 6 
Howard Shook 
District 7 
Mary Norwood 
District 8 
Dustin Hills 
District 9 
Andrea L. Boone 
District 10 
Marci Collier Overstreet 
District 11 
Antonio Lewis 
District 12 
Michael Julian Bond 
Post 1 At Large 
Matt Westmoreland 
Post 2 At Large 
Vacant 
Post 3 At Large 
55 Trinity Avenue, S.W. | City Hall Tower | Suite 1225 | Atlanta, GA 30303 | www.acrbgov.org | 404-865-8622 
 
April 16, 2024 
 
 
 
 
Chief Darin Schierbaum 
Department of Police  
City of Atlanta 
226 Peachtree Street, S.W. 
Atlanta, Georgia 30303 
 
 
RE: Complaint of 
, ACRB File 
No. 23-125 
 
Dear Chief Schierbaum: 
 
Please be advised that the Atlanta Citizen Review Board (“ACRB”) has 
concluded its investigation and adjudication of the complaint filed by 
 
alleging that on July 30, 2023, Officer John Hurst (Unique ID No. 7837), who 
responded to her vandalism call, showed a lack of courtesy when he refused to remove 
his patrol car from her lawn and when he told her, “Don’t call me again!” 
 
The board determined the following: 
 
1. The allegation of Conduct related to the officer’s refusal to move his 
patrol car off Ms. 
 lawn be assigned a finding of “Sustained” 
and recommends, as penalty, a Written Reprimand, Training on 
Interpersonal Skills, and Counseling. 
2. The allegation of Conduct related to the officer’s statement to Ms. 
, “Don’t call me again” be assigned a finding of “Sustained” and 
recommends, as penalty, a One (1) Day Suspension. 
3. The allegation of Conduct related to the officer’s comment that was 
capture on his body worn camera (“BWC”) and not in the presence of 
Ms.
 “I fucking hate people dude, you want my help, but you want 
to treat me like a dick? Get the fuck outta here dude,” be assigned a 
finding of “Sustained” and recommends, as penalty, a Three (3) 
Day Suspension. 
4. The allegation of Violation of Departmental Standard Operating 
Procedures related to the officer’s failure to comply with Ms. 
 
and her family member’s numerous requests to notify his supervisor 
and request that his supervisor come to the scene be assigned a finding 
of “Sustained” and recommends, as penalty, a Three (3) Day 
Suspension.  
The board further recommends that given Officer Hurst’s behavior that was 
captured by his BWC and his superior officer’s comment to Ms. 
 about not being 
surprised by Officer Hurst’s behavior that the APD reassess whether Officer Hurst is 
psychologically and emotionally fit to be a police officer. 
 
Continued Page 2… 
 
 
Chief Darin Schierbaum 
RE: ACRB Complaint of 
 ACRB File No. 23-125 
April 16, 2024 
Page 2 
 
 
 
Additionally, the board recommends that Officer Hurst receive citizen engagement training 
that is reflective of the department’s goal of demonstrating the highest standards of professionalism 
in law enforcement. 
 
Furthermore, due to the egregious nature of Officer Hurst’s actions, the board requests that 
the APD expediate their review of this matter. 
 
The file is available for review upon request.  The ordinance requires that the Chief of 
Police respond in writing regarding which recommendations are accepted, rejected, or will be 
implemented with modifications within thirty (30) days of the submission of a recommendation 
for action by the board to the Chief (see Sec. 2-2211(O) of the Ordinance 07-0-0141). 
 
 
Sincerely, 
Germaine Austin 
Germaine Austin 
Chair 
 
 
GA/cc 
 
 
cc: 
Mayor Andre Dickens 
Council President Doug Shipman 
Members of the Atlanta City Council 
ACRB Members 
ACRB Executive Director Samuel Lee Reid, II 
 
"
11,14-March 2024,"['Case #23-125', 'Board Letter to Chief (pdf)', 'Chief Preliminary Response (pdf)', 'Chief Final Decision (pdf)']","['Conduct', 'Violation of SOP']",Chief Preliminary Response (pdf),https://acrbgov.org/wp-content/uploads/2024/04/APD-Chief-PRELIMINARY-Response-23-125.pdf,"['By SR at 12:39 pm, Apr 19, 2024\n', ""RECEIVED\n\nBy SR at 12:39 pm, Apr 19, 2024\n\n‘aere Dickens ‘Atania Police Departrant\nayer ‘Dan Schram\nhist of Poe\n\n‘April 19,2024\n\nMr. Germaine Austin Chair\n‘Aldana Clizen Review Board\n‘hy Hall Tower Sulte 9100\n‘58 Trinity Avenue, SW.\n‘Atanca, Ga 30303\n\nRe: ACRB Filed 23-125\nDear Mr Germaine Austin\n\n{am inreceipt of the Atlanta Citizen Review Boar's Letter regarding the complaint of IR the\nalleged actions of Adanta Police Officer John Hurston July 30, and the Boar's determination. Tis letter\nserves in accordance with Sec. 22213 of the Clyof Adanta Code of Ordinances, s delineation of action taken\n‘with respect tothe Alanta Police investigation ef the event.\n\n‘The Alanta Police Department's Office of Professional Standards has opened an investigation into this\nIncident ater receiving the Boar's determination Teter. Upon the completion ofthe Ofice of Professional\nStandards investigation, a formal response tothe Boar's determination will be provided\n\nappreciate the opportunity t correspond with the Alana Ctizen Review Board, and to be made aware of\nthe concerns ofthe Board. Pease donot hesitate to reach out with any future questions.\n\nRDB LL\n\nDarin Schlerbaum\nChief of Police\n‘ly of Adanta Police Department\n\nstb\n""]"
12,14-March 2024,"['Case #23-125', 'Board Letter to Chief (pdf)', 'Chief Preliminary Response (pdf)', 'Chief Final Decision (pdf)']","['Conduct', 'Violation of SOP']",Chief Final Decision (pdf),https://acrbgov.org/wp-content/uploads/2024/11/APD-Chief-FINAL-Decision-23-125.pdf,"['By Sheena Robertson at 2:22 pm, Nov 08, 2024\n', ""RECEIVED\n\nBy Sheena Robertson at 2:22 pm, Nov 08, 2024\n\nCITY OF ATLANTA\n\nAnte Dike 225 ech See SW ‘Ato oc ezarnent\nMayor ‘nem, Gear 5000) ‘ere Scher\n(ate) sara ‘Great ae\nNovember 6, 2024\n\nMe. Germaine Astin\n‘Alanta Clizen Review Board\nCay Hal Tower: Suse 9100\n455 Tony Avenue, SW.\n\nDear Me. Germ\n\n‘The Atlanta Poe Department's Ofc of Professional Stndards is in recep of your Laterof\nDetermination mpeg the compli o he aleged actions on Duy 30,2023, of\n‘Nana Poice Orie ohn Hurst and Alunta Police Sergeant Paul Hodges. We have completed our\n‘avedtgaion ino the ckeat and this letter serves as delineation of acon taken wih respect\n\n‘Nunta Pole mveatation ofthe event, accordance wih Sec 22213 of the Cay of Alana Code of|\nOninances.\n\n“The findings forthe Offic of Profesional Standards recommend that the alge actions of Officer Jobe\nHus weceive a determination of “Sostined forthe folowing: APDSOP 4.2? Courtesy and\n\n‘APDSOP 3089 Super’sorNotfeaton. In addtion,Offeer John Hust received an Ort Admonithment\nfing te Cue nd Sgn Set peng Poss gh pokes\n\nSaat the compaiat on the prope Form 839 and fed submi the form snely tthe OTe of\nPrfervons! Standards wah oven days\n\n‘We appreciate thatthe Atinta Citizen Review Bound makes ur aware of the Boat'sconcems Piss do\nrot hettate to reach outwith any future questions\n\nBB ese\n\nChie of Poe\nGy of Alana Poce Department\n\nDstt\n""]"
13,14-March 2024,['There were no cases reviewed during the month of April.'],[],[],[],No text here
14,14-March 2024,['There were no cases reviewed during the month of April.'],[],[],[],No text here
15,9-May-2024,"['9-May-2024', 'Case #23-056', 'Board Letter to Chief (pdf)', 'Chief Preliminary Response (pdf)', 'Chief Final Decision (pdf)', '']","['Harassment', 'Appropriate Action Required', 'Abusive Language']",Board Letter to Chief (pdf),https://acrbgov.org/wp-content/uploads/2024/06/To-APD-Chief-ACRB-Case-23-056.pdf," 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
ACRB MEMBERS 
Germaine Austin 
Chairperson 
 
Kelvin Williams 
Vice Chairperson 
 
Leah Pulliam  
Secretary 
 
Andrea Bilbija 
Conchita Floyd 
Tamara Orange 
Adrianne Proeller 
Sharese Reyes 
Kaylin Strahan 
Michael Turner 
Gloria Hawkins-Wynn 
 
Samuel Lee Reid, II 
Executive Director 
 
MAYOR OF ATLANTA 
Andre Dickens 
 
ATLANTA CITY COUNCIL 
Doug Shipman 
President 
Jason Winston 
District 1 
Amir R. Farokhi 
District 2 
Byron Amos 
District 3 
Jason Dozier 
District 4 
Liliana Bakhtiari 
District 5 
Alex Wan 
District 6 
Howard Shook 
District 7 
Mary Norwood 
District 8 
Dustin Hills 
District 9 
Andrea L. Boone 
District 10 
Marci Collier Overstreet 
District 11 
Antonio Lewis 
District 12 
Michael Julian Bond 
Post 1 At Large 
Matt Westmoreland 
Post 2 At Large 
Vacant 
Post 3 At Large 
55 Trinity Avenue, S.W. | City Hall Tower | Suite 1225 | Atlanta, GA 30303 | www.acrbgov.org | 404-865-8622 
 
May 23, 2024 
 
 
 
 
Chief Darin Schierbaum 
Department of Police  
City of Atlanta 
226 Peachtree Street, S.W. 
Atlanta, Georgia 30303 
 
 
RE: Complaint of 
, ACRB File 
No. 23-056 
 
 
Dear Chief Schierbaum: 
 
Please be advised that the Atlanta Citizen Review Board (“ACRB”) has 
concluded its investigation and adjudication of the complaint filed by 
 
 alleging that on February 28, 2023, Officers Jarrett Sievers (Unique ID No. 
7528) and Shea Schafer (Unique ID No. 7261) falsely arrested him.  Mr. 
 
further alleged that Officer Darvin Diaz-Taylor (Unique ID No. 6889) harassed 
him on several occasions when he threatened to arrest him. 
 
The board determined the following  
 
1. The allegation of Harassment against Officer Diaz-Taylor be 
assigned a finding “Exonerated.” 
2. The allegation of Appropriate Action Required related to the 
false arrest claim against Officers Sievers and Schafer be 
assigned a finding of “Exonerated.” 
3. The allegation of Abusive Language against Officer Sievers be 
assigned a finding of “Sustained” and recommends, as penalty, 
an Oral Admonishment and Counseling. 
The board further recommends that the APD remind officers of the public’s 
first amendment rights to record/observe officers’ actions per APD policy.  While 
it may be uncomfortable to the officer, the citizen’s actions must be at the level of 
obstruction as balanced against the citizen’s first amendment rights. 
 
 
Continued Page 2… 
 
 
Chief Darin Schierbaum 
RE: ACRB Complaint of 
, ACRB File No. 23-056 
May 23, 2024 
Page 2 
 
 
 
 
The file is available for review upon request.  The ordinance requires that the Chief of Police respond 
in writing regarding which recommendations are accepted, rejected, or will be implemented with modifications 
within thirty (30) days of the submission of a recommendation for action by the board to the Chief (see Sec. 2-
2211(O) of the Ordinance 07-0-0141). 
 
 
Sincerely, 
Germaine Austin 
Germaine Austin 
Chair 
 
 
GA/cc 
 
 
cc: 
Mayor Andre Dickens 
Council President Doug Shipman 
Members of the Atlanta City Council 
ACRB Members 
ACRB Executive Director Samuel Lee Reid, II 
 
"
16,9-May-2024,"['9-May-2024', 'Case #23-056', 'Board Letter to Chief (pdf)', 'Chief Preliminary Response (pdf)', 'Chief Final Decision (pdf)', '']","['Harassment', 'Appropriate Action Required', 'Abusive Language']",Chief Preliminary Response (pdf),https://acrbgov.org/wp-content/uploads/2024/06/APD-Chief-PRELIMINARY-Response-23-056.pdf,"['RECEIVED 6/2/24 BY SR\n', 'RECEIVED 6/2/24 BY SR\n\nCITY OF ATLANTA\n\nAndre Dickens ‘226 Peachree Seeet SW ‘Alanis Police Deparinent\nMayor “ana, Georsa 0803 ‘Sat Shier\n""uos)sueso0 ‘heft oes\nMay 31,2024\n\nMr Germaine Austin, Chair\n‘tanta Citizen Review Board\n(iy Hall Tower-Sulte 9100\n‘58 Trinity Avenue, SW,\n‘tanta, Ga 30303\n\nRe: ACRB Filet 23-056\nDear Mr. Germaine Austin:\n\n1am in eceipt ofthe Alana Citizen Review Boar\'s Leter regarding the complaint A, the\nalleged actions of Alanta Police Oficers Jaret Slevers and Shea Schafer on February 28,2023, and the\nBoard\'s determination. This leter serves in accordance with Sec. 2-2213 of the City of Allanta Code of\n‘Ordinances, as delineation of action taken with respect to the Alanta Police investigation ofthe event\n\n‘The Atlanta Police Department\'s Office of Professional Standards hat opened an investigation into thie\nIncident after receiving the Boar\'s determination letter. Upon the completion ofthe Office of Professional\nStandard\'s invesdgation a formal response tothe Boan\'s determination wil be provided.\n\n‘appreciate the opportunity to correspond withthe Allanta Citizen Review Board and to be made aware of\nthe concerns of the Board, Please do not hesitate to reach out with any future questions.\n\nSincerely,\n\nDBS e—\n\nhie of Police\n(iy of Alana Police Department\n\nsft\n']"
17,9-May-2024,"['9-May-2024', 'Case #23-056', 'Board Letter to Chief (pdf)', 'Chief Preliminary Response (pdf)', 'Chief Final Decision (pdf)', '']","['Harassment', 'Appropriate Action Required', 'Abusive Language']",Chief Final Decision (pdf),https://acrbgov.org/wp-content/uploads/2024/11/APD-Chief-FINAL-Decision-23-056.pdf,"['By Sheena Robertson at 2:17 pm, Nov 08, 2024\n', 'RECEIVED\n\nBy Sheena Robertson at 2:17 pm, Nov 08, 2024\n\nCITY OF ATLANTA\n\nat atone 224 Pace Sees SW ‘Aaa oie Deprnent\nSave ‘tana rors 3000) ‘Sem cure\n“Gey seean0 ‘eo Foe\nNovember 6,2024\n\nMe. Germaine Austin\n‘Anata Clizen Review Bound\nCay Hal Tower\n\n58 Tiny Avenue\n\nDear Me. Germain Aust:\n\nam i cep of the Anta Cen Review Bount\'s Lene reputing the complaint of I 5\n‘oped actions of Allon Pole Ofer Iaet Seven Febrary 28,2023, nd the Boar\'s\n‘Soermination. Tha te serve fo accordance wih Sex 2213 a the Cy of Alta Code of\n‘Ondnences, ss delnestion of selon ken with respectto the Atlanta Police investigation of he event,\n\n“The Alana Police Departmen’ Offic of Professional Standard has completed an ivesigntion tothe\n{eckdent after receiving the Boats dtermiation liter. The findings forthe Offic of Professional\n‘Standards recommended Officer Int Sievers be""Sasained for viiating the APD SOP 4.22 Couns.\nHos found tht Orficer Jet Sievers used profanity during his interaction wit |\n\n‘rice Janet Sievers recived 4 Witten Reprinand fr volting the Courter Standard Operti\nProcedure\n\nappreciate the opportunity to comeapond wit the Atta Citizen Review Boar, and to be made aware\n‘of te concerns ofthe Bond. eave do a0 estate reach out wih any future questions.\n\nSncery,\n\nDB Lhe\n\nDate Shiau\nChat of Poke\n(Gay of Alta Poce Deparment\n']"
18,9-May-2024,"['Case #23-061', 'Board Letter to Chief (pdf)', 'Chief Preliminary Response (pdf)']","['Abuse of Authority', 'Violation of SOP']",Board Letter to Chief (pdf),https://acrbgov.org/wp-content/uploads/2024/06/To-APD-Chief-ACRB-Case-23-061.pdf," 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
ACRB MEMBERS 
Germaine Austin 
Chairperson 
 
Kelvin Williams 
Vice Chairperson 
 
Leah Pulliam  
Secretary 
 
Andrea Bilbija 
Conchita Floyd 
Tamara Orange 
Adrianne Proeller 
Sharese Reyes 
Kaylin Strahan 
Michael Turner 
Gloria Hawkins-Wynn 
 
Samuel Lee Reid, II 
Executive Director 
 
MAYOR OF ATLANTA 
Andre Dickens 
 
ATLANTA CITY COUNCIL 
Doug Shipman 
President 
Jason Winston 
District 1 
Amir R. Farokhi 
District 2 
Byron Amos 
District 3 
Jason Dozier 
District 4 
Liliana Bakhtiari 
District 5 
Alex Wan 
District 6 
Howard Shook 
District 7 
Mary Norwood 
District 8 
Dustin Hills 
District 9 
Andrea L. Boone 
District 10 
Marci Collier Overstreet 
District 11 
Antonio Lewis 
District 12 
Michael Julian Bond 
Post 1 At Large 
Matt Westmoreland 
Post 2 At Large 
Vacant 
Post 3 At Large 
55 Trinity Avenue, S.W. | City Hall Tower | Suite 1225 | Atlanta, GA 30303 | www.acrbgov.org | 404-865-8622 
May 23, 2024 
 
 
 
 
Chief Darin Schierbaum 
Department of Police  
City of Atlanta 
226 Peachtree Street, S.W. 
Atlanta, Georgia 30303 
 
 
RE: Complaint of 
, ACRB File 
No. 23-061 
 
 
Dear Chief Schierbaum: 
 
Please be advised that the Atlanta Citizen Review Board (“ACRB”) has 
concluded its investigation and adjudication of the complaint filed by 
 
 alleging that on June 17, 2022, Sergeant Rackella Johnson (Unique ID No. 
6324) abused her authority: (1) when she tried to influence a social worker to take 
away custody of his children, and (2) when she interfered with an insurance claim 
by telling the insurance company that he was a suspect in the murder of his wife. 
   
Mr. 
 further alleged that Sergeant Johnson illegally seized his son’s 
cellphone after a judge ordered her not to do so. 
 
The board determined the following  
 
1. The allegation of Abuse of Authority related to the custody 
issue be assigned a finding “Not Sustained.” 
2. The allegation of Abuse of Authority related to the insurance 
claim be assigned a finding of “Unfounded.” 
3. The allegation of Violation of Departmental Standard 
Operating Procedures related to the illegal seizure of the 
cellphone claim be assigned a finding of “Exonerated.” 
 
 
Continued Page 2… 
 
 
Chief Darin Schierbaum 
RE: ACRB Complaint of 
, ACRB File No. 23-061 
May 23, 2024 
Page 2 
 
 
 
 
The file is available for review upon request.  The ordinance requires that the Chief of Police 
respond in writing regarding which recommendations are accepted, rejected, or will be implemented 
with modifications within thirty (30) days of the submission of a recommendation for action by the 
board to the Chief (see Sec. 2-2211(O) of the Ordinance 07-0-0141). 
 
 
Sincerely, 
Germaine Austin 
Germaine Austin 
Chair 
 
 
GA/cc 
 
 
cc: Mayor Andre Dickens 
Council President Doug Shipman 
Members of the Atlanta City Council 
ACRB Members 
ACRB Executive Director Samuel Lee Reid, II 
 
"
19,9-May-2024,"['Case #23-061', 'Board Letter to Chief (pdf)', 'Chief Preliminary Response (pdf)']","['Abuse of Authority', 'Violation of SOP']",Chief Preliminary Response (pdf),https://acrbgov.org/wp-content/uploads/2024/06/APD-Chief-PRELIMINARY-Response-23-061.pdf,"['RECEIVED 6/2/24 BY SR\n', ""RECEIVED 612/24 BY SR\n\nCITY OF ATLANTA\n\n‘ae ckens 226 Peachvos Seas SW ‘tania Police Deparenent\nayer “Absa, Georgi 0) ‘ar Schietoun\n(abe) e000 Gio Poe\nMay 31,2024\n\nMr Germaine Austin, Chait\n‘Atlanta Citizen Review Board\n‘ly Hall Tower. Sulte 9100\n'55 Trinity Avenue, SW.\n‘lata, Ga 30803\n\nRe: ACRB File# 23-061\nDear Mr. Germaine Austin:\n\nLam in ecept ofthe Adana Citizen Review Board's Letter regarding the complaint of the\nalleged actions of Alanta Police Sergeant Racklla Johnson on June 17,2022, andthe Board's determination.\n‘This leer serves in accordance with Sec. 2-2213 ofthe Clty of Allanta Code of Ordinances, as delineation of,\n‘action taken with respect tthe Allanta Police investigation of the event\n\n‘The Atlanta Police Deparment’s Office of Professonal Standards has completed a preliminary investigation\nInto this incident after receiving the Boar's determination leter. The Office of Professional Standards agrees\n‘with the Boards determination of ‘Not Sustained, Unfounded, and Exonerated” on all allegations ofthe\nDepartment Standard Operating Procedures\n\n‘appreciate the opportunity to corespond withthe Atlanta Citizen Review Board, and tobe made aware of\nthe concerns of the Board. Please do ot hesitate t reach out with any future questions.\n\nSincerely,\n\nLBS\n\nDarin Sehlerbaum\nChief of Police\n(ty of Alana Police Department\n\nDsyrib\n""]"
20,9-May-2024,"['Case #23-192', 'Board Letter to Chief (pdf)', 'Chief Preliminary Response (pdf)', 'Chief Final Response (pdf)']",['Violation of SOP'],Board Letter to Chief (pdf),https://acrbgov.org/wp-content/uploads/2024/06/To-APD-Chief-ACRB-Case-23-192.pdf," 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
ACRB MEMBERS 
Germaine Austin 
Chairperson 
 
Kelvin Williams 
Vice Chairperson 
 
Leah Pulliam  
Secretary 
 
Andrea Bilbija 
Conchita Floyd 
Tamara Orange 
Adrianne Proeller 
Sharese Reyes 
Kaylin Strahan 
Michael Turner 
Gloria Hawkins-Wynn 
 
Samuel Lee Reid, II 
Executive Director 
 
MAYOR OF ATLANTA 
Andre Dickens 
 
ATLANTA CITY COUNCIL 
Doug Shipman 
President 
Jason Winston 
District 1 
Amir R. Farokhi 
District 2 
Byron Amos 
District 3 
Jason Dozier 
District 4 
Liliana Bakhtiari 
District 5 
Alex Wan 
District 6 
Howard Shook 
District 7 
Mary Norwood 
District 8 
Dustin Hills 
District 9 
Andrea L. Boone 
District 10 
Marci Collier Overstreet 
District 11 
Antonio Lewis 
District 12 
Michael Julian Bond 
Post 1 At Large 
Matt Westmoreland 
Post 2 At Large 
Vacant 
Post 3 At Large 
55 Trinity Avenue, S.W. | City Hall Tower | Suite 1225 | Atlanta, GA 30303 | www.acrbgov.org | 404-865-8622 
May 23, 2024 
 
 
 
 
Chief Darin Schierbaum 
Department of Police  
City of Atlanta 
226 Peachtree Street, S.W. 
Atlanta, Georgia 30303 
 
 
RE: Complaint of 
, ACRB File 
No. 23-192 
 
Dear Chief Schierbaum: 
 
Please be advised that the Atlanta Citizen Review Board (“ACRB”) has 
concluded its investigation and adjudication of the complaint filed by 
 
alleging that on April 23, 2023, Officer Prinsha Williams (Unique ID No. 5439), who 
responded her hit and run incident, failed to generate a report documenting the accident. 
 
The board determined that the allegation of Violation of Departmental 
Standard Operating Procedures be assigned a finding of “Sustained” and 
recommends, as penalty, an Oral Admonishment. 
 
The board further recommends that the APD ensures that Officer Williams 
completes the report documenting the incident and notify Ms. 
 that the report is 
ready for her to retrieve. 
 
 
The file is available for review upon request.  The ordinance requires that the 
Chief of Police respond in writing regarding which recommendations are accepted, 
rejected, or will be implemented with modifications within thirty (30) days of the 
submission of a recommendation for action by the board to the Chief (see Sec. 2-
2211(O) of the Ordinance 07-0-0141). 
 
 
Sincerely, 
   Germaine Austin 
Germaine Austin 
Chair 
 
 
GA/cc 
 
 
cc: 
Mayor Andre Dickens 
Council President Doug Shipman 
Members of the Atlanta City Council 
ACRB Members 
ACRB Executive Director Samuel Lee Reid, II 
"
21,9-May-2024,"['Case #23-192', 'Board Letter to Chief (pdf)', 'Chief Preliminary Response (pdf)', 'Chief Final Response (pdf)']",['Violation of SOP'],Chief Preliminary Response (pdf),https://acrbgov.org/wp-content/uploads/2024/06/APD-Chief-PRELIMINARY-Response-23-192.pdf,"['RECEIVED 6/2/24 \nBY SR\n', 'RECEIVED 6/2/24\n\nCITY OF ATLANTA BY SR\n‘ade Dickens “226 Peachive Suet SW ‘Alani Police Deparrent\nMayor ‘ian, Gear 0008 ‘are Schaum\n""Aoa) Su a500 ‘heft Police\nMay 31,2024\n\nMr. Germaine Austi, Chair\n‘Manta Citizen Review Board\n(hy Hall Tower- Suite 9100\n5 Trinity Avenue, SW.\n‘Adana, Ga 30303\n\nRe: ACRE Filet 23-192\nDear Mr. Germaine Austin\n\n‘am in receipt ofthe Adanta Clizen Review Boards Letter regarding the complain oD the\nalleged actions of tanta Police Officer Prinsha Wiliams on April 23,2023, and the Boars determination.\n‘This letter serves in accordance with Sec. 22213 ofthe Gity of Atlanta Code of Ordinances, as delineation of\n‘action taken with respect tothe Atlanta Police lnvestigation ofthe event\n\n“The Atlanta Police Departments Office of Professional Standards has opened an investigation into ths\nIncident ater receiving the Boar\'s determination leter. Upon the completion ofthe Office of Professional\nStandard\'s Invesugation, a formal responte tothe Board\'s determination wil be provided.\n\n‘appreciate the opportunity to correspond withthe Adanta Citizen Review Boar, and tobe made aware of\nthe concerns of he Board, Pease donot hesitate to reach outwith any future questions.\n\nSincerely,\n\nTBA\n\nDarin Schlerbaum\nhit of Police\nCy of Alana Police Department\n\nbsyeto\n']"
22,9-May-2024,"['Case #23-192', 'Board Letter to Chief (pdf)', 'Chief Preliminary Response (pdf)', 'Chief Final Response (pdf)']",['Violation of SOP'],Chief Final Response (pdf),https://acrbgov.org/wp-content/uploads/2024/11/APD-Chief-FINAL-Decision-23-192.pdf,"['RECEIVED 11/17/24 BY SR\n', ""RECEIVED 11/17/24 BY SR\n\nCITY\n‘ate Dikent At Paes Deprnent\nMayor ‘a Sciam\n‘ao seo Gio Foe\nNovember 14, 2024\nMe. Genmaine Aust\n\nrd\nCay Had Tower: Suse 9100,\n158 Toy Avenue, SW.\n‘Aunt, a 30303\n\nRe: ACRE Filed 23-192\nDearMr, Germaine Aust\n\n‘The Atlanta Police Department's Office of Profesional Standards iin receipt of your Letter of\nDetermination regard the compl of sn the tlleged actions on Ape 23, 2023, of\n‘Anta Plc Officer Pnsha Wiis. We ned our investigation int the ncdet, hd his\nletter serves a delenton of action taken wih pec tothe Aletta Poe vestigation ofthe event, in\nceowance wth See. 22213 of the Cay of Alta Code of Ordinances.\n\n‘The findings forthe Offieof Profession! Standards recommend that the alleged ations of Officer\n‘Prins Willams be “Sustained” for vilting the APD.SOP-4221 Submeting Reports,\n\n‘tice rinse Wiias recived 2 I-day suspension for not completing and submmting hit and ran\n‘por where ves he involved pay\n\n‘We appreciate hat the Atlanta Citizen Review Bound makes ut aware ofthe Boat’ concems Pts do\nnothemateto reach outwith any fur questions\n\nDB Lhe\n\nDati Schiebaum\nChie of ote\n(Cay of Alana Police Department\n\n""]"
